time,frequency,confidence
10.700,155.881,0.871051
10.710,155.355,0.892515
10.720,155.333,0.910785
10.730,155.766,0.937386
10.740,155.748,0.956250
10.750,155.775,0.960850
10.760,155.793,0.958816
10.770,155.872,0.964360
10.780,155.799,0.959327
10.790,155.324,0.591521
10.800,319.981,0.492635
10.810,339.886,0.448842
10.820,335.402,0.604485
10.830,333.739,0.778945
10.840,331.627,0.829750
10.850,329.330,0.640515
10.860,164.114,0.709648
10.870,164.176,0.767771
10.880,164.512,0.833130
10.890,164.805,0.938643
10.900,165.013,0.966946
10.910,165.014,0.969817
10.920,165.137,0.970736
10.930,165.234,0.970493
10.940,165.111,0.970426
10.950,165.741,0.613594
10.960,167.376,0.345273
10.970,169.613,0.093163
10.980,168.096,0.100539
10.990,163.608,0.330215
11.000,162.757,0.399475
11.010,163.950,0.359938
11.020,83.169,0.333496
11.030,83.195,0.433953
11.040,83.257,0.597173
11.050,83.127,0.874374
11.060,83.043,0.923931
11.070,82.890,0.926443
11.080,82.717,0.944049
11.090,82.703,0.949783
11.100,82.798,0.715983
11.110,82.649,0.501549
11.120,161.385,0.228822
11.130,159.840,0.140832
11.140,135.113,0.123324
11.150,137.955,0.300336
11.160,138.472,0.640171
11.170,139.112,0.679756
11.180,139.485,0.604324
11.190,139.744,0.436515
11.200,141.216,0.156372
11.210,69.580,0.939830
11.220,69.568,0.951745
11.230,69.507,0.955951
11.240,69.430,0.959019
11.250,69.429,0.955299
11.260,69.436,0.328098
11.270,186.095,0.275852
11.280,194.061,0.366671
11.290,194.292,0.568839
11.300,193.250,0.540212
11.310,188.990,0.514099
11.320,186.248,0.479977
11.330,181.793,0.396721
11.340,183.184,0.426231
11.350,92.584,0.523590
11.360,92.605,0.803909
11.370,92.579,0.873119
11.380,92.684,0.899770
11.390,92.704,0.915334
11.400,92.596,0.912211
11.410,92.542,0.915620
11.420,92.658,0.582459
11.430,182.247,0.197607
11.440,191.474,0.166432
11.450,194.320,0.459701
11.460,192.793,0.582936
11.470,189.131,0.618428
11.480,184.633,0.756356
11.490,182.569,0.853035
11.500,182.711,0.787110
11.510,182.656,0.717958
11.520,92.629,0.714195
11.530,92.564,0.882646
11.540,92.622,0.904678
11.550,92.578,0.915900
11.560,92.545,0.900869
11.570,92.723,0.918006
11.580,93.614,0.546631
11.590,288.470,0.232695
11.600,287.346,0.431207
11.610,284.750,0.484612
11.620,140.433,0.616919
11.630,139.770,0.528532
11.640,276.775,0.707459
11.650,275.329,0.666014
11.660,276.767,0.529423
11.670,138.234,0.689643
11.680,138.375,0.858964
11.690,138.377,0.897055
11.700,138.360,0.900988
11.710,138.418,0.925616
11.720,138.480,0.908707
11.730,138.451,0.868761
11.740,139.551,0.693901
11.750,143.058,0.376190
11.760,163.386,0.094343
11.770,175.410,0.224573
11.780,180.299,0.466725
11.790,183.762,0.594326
11.800,184.980,0.649123
11.810,184.061,0.572546
11.820,183.317,0.583231
11.830,92.793,0.686005
11.840,92.774,0.894484
11.850,92.638,0.892082
11.860,92.558,0.910139
11.870,92.579,0.906949
11.880,92.756,0.916510
11.890,93.057,0.706264
11.900,314.522,0.257601
11.910,300.121,0.368005
11.920,301.835,0.597067
11.930,307.111,0.565731
11.940,310.169,0.636749
11.950,155.927,0.826438
11.960,156.538,0.791257
11.970,156.109,0.778940
11.980,156.106,0.806752
11.990,156.262,0.859703
12.000,156.123,0.925288
12.010,156.018,0.939236
12.020,155.830,0.944869
12.030,155.802,0.958439
12.040,155.732,0.957739
12.050,156.044,0.893337
12.060,159.412,0.566536
12.070,331.819,0.347046
12.080,333.233,0.433917
12.090,331.634,0.598634
12.100,330.484,0.650037
12.110,164.528,0.663953
12.120,163.591,0.848263
12.130,163.552,0.888446
12.140,164.447,0.879923
12.150,164.889,0.944638
12.160,164.859,0.959999
12.170,164.918,0.965639
12.180,165.044,0.968746
12.190,165.226,0.971295
12.200,165.199,0.971210
12.210,165.185,0.896178
12.220,167.152,0.797324
12.230,169.896,0.591380
12.240,169.670,0.760722
12.250,167.638,0.750593
12.260,166.284,0.721406
12.270,164.772,0.670083
12.280,165.034,0.615446
12.290,166.418,0.474270
12.300,83.978,0.466116
12.310,83.256,0.748218
12.320,83.085,0.923303
12.330,82.912,0.934588
12.340,82.797,0.940517
12.350,82.592,0.955939
12.360,82.711,0.956555
12.370,162.666,0.321343
12.380,162.631,0.361173
12.390,156.718,0.154671
12.400,146.701,0.048448
12.410,137.985,0.248758
12.420,138.318,0.470204
12.430,139.247,0.393232
12.440,139.797,0.319216
12.450,141.280,0.282776
12.460,140.977,0.073654
12.470,69.666,0.598793
12.480,69.338,0.635348
12.490,68.822,0.265785
12.500,34.127,0.556148
12.510,34.703,0.615236
12.520,34.910,0.342074
12.530,993.277,0.024265
12.540,132.969,0.015462
12.550,35.795,0.007642
12.560,94.099,0.044495
12.570,93.479,0.248395
12.580,93.947,0.616140
12.590,94.769,0.545883
12.600,94.774,0.246236
12.610,93.652,0.113322
12.620,46.213,0.046806
12.630,45.617,0.190772
12.640,91.318,0.094796
12.650,95.124,0.032470
12.660,55.185,0.022398
